0.70800877,0.5352996,0.40965,0.3197504,0.25681823,0.21425457,0.18679258,0.1691711,0.1561289,0.14592716
0.22050749,0.18366854,0.15363611,0.12776686,0.10358598,0.08087469,0.06038312,0.043470353,0.031229462,0.023293974
0.7533026,0.49872994,0.3472909,0.27532485,0.26103395,0.28240347,0.32116634,0.36482283,0.40616363,0.43760237
0.17736886,0.13734584,0.10978402,0.08052523,0.056030635,0.05332116,0.065816425,0.07713821,0.08517502,0.08766078
