a,b,a+a,1/(a+1),1-a
0.273572512075625,0.7763099329440823,0.5280789260491646,0.22047701664496117,0.19067221247135985
0.0157707994392413,0.08025815067288722,0.06669834966821216,0.07763540029714469,0.01623821627386415
0.0039359215229759536,0.04036855575588483,0.01929767924521055,0.06669772670285157,0.006483389704036053
0.0036530435837169436,0.02132050954076181,0.01104112839021923,0.05672019173574447,0.0034440170312682013
0.004761072946479787,0.010952309322997067,0.01080992313616434,0.042316195709231896,0.003479639582792764
0.008412704677500295,0.018522475589732856,0.02072549253464617,0.03743491892216492,0.005236551225259842
