Standard mean,0.92386127,0.11701046,0.06174667,0.037192043,0.026453782,0.019063452,0.014607493,0.011973189,0.00946803,0.007983768,0.006714847,0.005386468,0.0042322814,0.0037925134,0.0031959077,0.0027034497,0.0021843107,0.0021262495,0.0019347924,0.0016769309,0.0016040807,0.0014171627,0.001250745,0.0010037451,0.0010313034,0.0008077591,0.00063915894,0.00070404506,0.0007475489,0.0006001613,0.000593271,0.0005786106,0.0005744907,0.00046203507,0.0004770064,0.000523905,0.0005105153,0.00067551027,0.00063464185,0.00060736126,0.00049237796,0.00043610288,0.00044735402,0.00043247157,0.0004069492,0.0003525912,0.00043846463,0.0005076648,0.00039666574,0.00048591898,0.00049144344,0.000488947,0.00045176435,0.00047650325,0.00046572325,0.00060344336,0.00056689087,0.0005000354,0.00052921916,0.00048938906,0.00084543077,0.00059642043,0.0009215672,0.00063915795,0.00062996073,0.00064344844,0.0006052582,0.0005509584,0.0006033664,0.000525164,0.0004557769,0.00057263003,0.00053474074,0.00058886135,0.00047334805,0.000504154,0.0004837143,0.0008386056,0.0006778108,0.0005979177,0.0006687431,0.00055752695,0.0004922004,0.0006926946,0.0006024534,0.00053395284,0.00046793566,0.00048243027,0.00056357053,0.0006669594,0.000832837,0.0009803064,0.0010875894,0.00074092264,0.00070606696,0.00060532143,0.00053421466,0.0006171822,0.00048633103,0.0004708136,0.0004823221
Standard stdev,0.4369021,0.030970965,0.040400963,0.034002934,0.028351419,0.021207351,0.018727409,0.01666733,0.014117291,0.01385518,0.013773043,0.010640673,0.00715182,0.006496856,0.0058266716,0.0053720623,0.0047931136,0.0044495896,0.0045380285,0.0041056387,0.0040158774,0.0035799125,0.0033339474,0.0028758897,0.003192278,0.0023454907,0.0018793532,0.0018363538,0.0019475014,0.0016466068,0.0018610943,0.0011594503,0.0011973046,0.00081503944,0.00052202604,0.0006755067,0.00046465307,0.0016517928,0.0011548387,0.0013063599,0.0006141175,0.00047338696,0.00040454834,0.000662917,0.0003783608,0.00030397804,0.000711056,0.0008799867,0.00035978795,0.00067785237,0.0009257024,0.00061220763,0.00061170565,0.0006135308,0.0006266048,0.00088916864,0.00077908876,0.00047556259,0.0006409021,0.00067895674,0.0026686843,0.0010821637,0.0022807128,0.0009643147,0.0012790598,0.0010698765,0.00056099443,0.00085114804,0.0010196747,0.0006146525,0.0005173961,0.000995604,0.00064359384,0.0007826899,0.00053193275,0.0005437509,0.00067477697,0.0024539,0.0008859367,0.00062005443,0.0011169616,0.00058978435,0.0005984724,0.0015047282,0.0009767618,0.0008700268,0.0005163975,0.0005909976,0.0006973797,0.0009591789,0.0017526125,0.0025257461,0.0034452686,0.001085943,0.0013968525,0.0008091882,0.0008802256,0.0012468866,0.000668061,0.00051563163,0.00066123455
Sequential mean,1.3499182,0.07208421,0.030044578,0.017041126,0.012148176,0.009368427,0.006638757,0.00457603,0.0036132513,0.0030144989,0.0025757689,0.0021900989,0.001964016,0.0017479871,0.0017004088,0.0017456387,0.0015000297,0.0013450381,0.0012690437,0.0011909613,0.0010628938,0.0010685646,0.0009925612,0.0009037431,0.0009125385,0.00070743164,0.00069856294,0.00070778234,0.000667876,0.00054430374,0.000548254,0.0005402437,0.0005937028,0.00054942665,0.00050488894,0.0005006477,0.00056322204,0.00051240745,0.0005191568,0.0004932091,0.0004920813,0.00050905487,0.0005323402,0.00056175987,0.0005557841,0.00054235617,0.00051502243,0.00054889394,0.00056094554,0.0005910093,0.0005471648,0.00051782466,0.00057672523,0.00058730174,0.0005544579,0.0005613765,0.0005276876,0.00059421646,0.0006136369,0.0005818034,0.0006264249,0.0006369713,0.0006161619,0.0006600453,0.0005240192,0.00054904306,0.00056533364,0.0005895055,0.00058482925,0.0005687956,0.0005273978,0.00057815353,0.00053908187,0.00053229823,0.00064225105,0.0006448669,0.0006735887,0.0007051822,0.00071323005,0.0006298633,0.00062149914,0.0006705361,0.0007308425,0.000593438,0.00054357253,0.0004768497,0.0004947852,0.0005317123,0.0006843302,0.0006392166,0.00062804087,0.0006656803,0.00062723027,0.00073836563,0.00066134817,0.0006092908,0.0006424559,0.0006938126,0.00062660465,0.00072884373,0.0007385256
Sequential stdev,0.7682337,0.036312934,0.021060303,0.0084671555,0.0075810696,0.007826762,0.007271525,0.0064801755,0.0062609515,0.005938723,0.0055440874,0.0052570505,0.0049342657,0.004592067,0.004682737,0.005099164,0.004316127,0.004086181,0.003989453,0.003707926,0.0034310496,0.003524981,0.0031649629,0.003263937,0.0031333202,0.0025644072,0.0025375062,0.0024702824,0.002347048,0.0018541802,0.0017764408,0.0017127169,0.002213602,0.002031189,0.0016912556,0.0017012842,0.002099901,0.0018389941,0.0017179566,0.0017173357,0.0017434343,0.0017133486,0.0018744692,0.0019747443,0.0017813793,0.0018539978,0.0017135885,0.0019418182,0.0021624342,0.0018785085,0.0019751166,0.0018425743,0.0019518331,0.0019220527,0.0021221281,0.0020046716,0.001858146,0.0021864716,0.002372457,0.0019935633,0.002400926,0.0022118932,0.0018989274,0.0020320024,0.0018029889,0.0020672618,0.0018434671,0.0019371457,0.001793556,0.0016730175,0.0018227661,0.0020117569,0.0017648778,0.001844546,0.0025576337,0.001929086,0.002533862,0.0022850283,0.0021748687,0.0017792385,0.0017015107,0.0017862436,0.001511986,0.0010257786,0.00077355665,0.00039955936,0.00044973008,0.0004266184,0.00084088277,0.00065034634,0.0005894671,0.00069890026,0.0005231363,0.0007215582,0.00091801136,0.00060904067,0.0007777201,0.0007176753,0.0005201518,0.0011203988,0.0009984098

Data set,num of models,Epochs per measurement,total epochs,mapping layer size,params,seqparams
makedata1,100,5,500,12,168,288
